cutoff_mode,dataset,replicate,prime_cutoff,feature_id,track_id,tau,value,prominence,width,curvature,refinement_ok,refinement
hard,real,0,71,peak_4,18,5.4844355298469365,1.022947218689955,0.9929714097058748,0.6536378330127512,-11.11079808143336,True,derivative_root
hard,real,0,71,peak_5,10,6.981949127674307,0.5217054824872616,1.0254462879397064,0.5582990368299704,-16.158410592303003,True,derivative_root
hard,real,0,71,peak_6,15,8.341935034690255,-0.0919085031145461,0.9340073042478643,0.6694159056814002,-9.77404206090867,True,derivative_root
hard,real,0,71,peak_7,24,9.721289292497403,-0.5353919570165327,0.62253243007978,0.7466964432127142,-5.307377219298843,True,derivative_root
hard,real,0,71,peak_8,26,11.338196698091883,-0.4538870111167925,0.3985137157635554,0.557815645633363,-6.247350042474414,True,derivative_root
hard,real,0,71,peak_9,19,12.593077266759632,0.3351563821043559,0.27165061048371675,0.3392486168799351,-10.875392633633382,True,derivative_root
hard,real,0,71,peak_10,5,14.176069152364164,4.63030206113201,7.034065223631351,1.4764129308563214,-20.49722845298517,True,derivative_root
hard,real,0,71,peak_11,20,17.531939848876164,-1.1295040209183003,0.7998805723691376,0.585171202863853,-11.194787188564243,True,derivative_root
hard,real,0,71,peak_12,12,18.92414592369276,-0.8117954826197039,0.5622202825633971,0.45233305141787244,-13.202920742548578,True,derivative_root
hard,real,0,71,peak_13,6,21.10291272963963,3.403976476912835,5.678297692156917,1.6071375092142945,-10.488647461320063,True,derivative_root
hard,real,0,71,peak_14,21,22.989517273422493,-0.16229302190775313,0.8979641022600171,0.710188178216373,-8.419004608131333,True,derivative_root
hard,real,0,71,peak_15,7,24.975115408620795,3.384703534844667,4.573654017541101,1.183461462530093,-19.450020865629938,True,derivative_root
hard,real,0,71,peak_16,25,26.544018582674894,-1.407744968971526,0.15642188955714276,0.33970317582997045,-6.185792274845087,True,derivative_root
hard,real,0,71,peak_17,8,30.481348653317497,3.608857286643978,5.577660313091787,1.3158216890433438,-20.792075171529163,True,derivative_root
hard,real,0,71,peak_18,14,32.84453604278557,3.233840154259426,3.5249721425380325,1.1104781683695932,-13.715256415847112,True,derivative_root
hard,real,0,71,peak_19,22,34.66444877251103,-1.3938488671654,0.5080213941724316,0.4478186195511853,-11.47877315088307,True,derivative_root
hard,real,0,101,peak_1,1,0.9249022704511096,4.466721375245702,5.798707169421922,0.6210970717176428,-67.0636343221592,True,derivative_root
hard,real,0,101,peak_2,17,2.337637709339634,2.904688826221715,4.117954381683034,0.8082573948072579,-32.525596102431095,True,derivative_root
hard,real,0,101,peak_3,23,3.701813970694991,2.1244260023452273,2.172083003645177,0.6847829626919002,-22.61416840044611,True,derivative_root
hard,real,0,101,peak_4,18,5.037621658117481,1.2553532763734063,1.3017307172168926,0.6818661534452105,-12.60611832758867,True,derivative_root
hard,real,0,101,peak_5,27,6.350343453390638,0.46177685921343015,0.7413764589867831,0.6441198580696871,-8.85253224026161,True,derivative_root
hard,real,0,101,peak_6,15,7.860958029607979,-0.12154140789686438,0.49140583647139346,0.5634903978495388,-6.864387882786371,True,derivative_root
hard,real,0,101,peak_7,24,9.292780497592819,-0.45973804188768375,0.5550577108289217,0.6101811352735013,-7.313424245008148,True,derivative_root
hard,real,0,101,peak_8,4,10.627918537730185,-0.585342933260017,0.33282527963298425,0.5075205549341035,-6.098449158336543,True,derivative_root
hard,real,0,101,peak_9,19,12.517692160202401,0.10486753617776501,0.22534249778300308,0.36710856717043044,-7.985588440120528,True,derivative_root
hard,real,0,101,peak_10,5,14.177997793770414,4.484262723372209,6.8801988943263845,1.5631929514624945,-17.9727308607077,True,derivative_root
