frame_prime,source_type,source_prime_q,zero_index,k,sign,raw_real,raw_imag,normalized_X,normalized_Y,expected_X,expected_Y,residual_X,residual_Y
19,passed_prime_factor,5,,-2,,-0.0,-0.8218868487710195,0.0,-15.61585012664937,0.0,-15.615850126649372,0.0,1.7763568394002505e-15
19,passed_prime_factor,5,,-1,,-0.0,-0.41094342438550974,0.0,-7.807925063324685,0.0,-7.807925063324686,0.0,8.881784197001252e-16
19,passed_prime_factor,5,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,passed_prime_factor,5,,1,,0.0,0.41094342438550974,0.0,7.807925063324685,0.0,7.807925063324686,0.0,-8.881784197001252e-16
19,passed_prime_factor,5,,2,,0.0,0.8218868487710195,0.0,15.61585012664937,0.0,15.615850126649372,0.0,-1.7763568394002505e-15
19,passed_prime_factor,5,,3,,0.0,1.2328302731565293,0.0,23.423775189974055,0.0,23.42377518997406,0.0,-3.552713678800501e-15
19,passed_prime_factor,5,,4,,0.0,1.643773697542039,0.0,31.23170025329874,0.0,31.231700253298744,0.0,-3.552713678800501e-15
19,passed_prime_factor,5,,5,,0.0,2.0547171219275486,0.0,39.03962531662342,0.0,39.03962531662343,0.0,-7.105427357601002e-15
19,passed_prime_factor,7,,-5,,-0.0,-1.699430796927138,0.0,-32.289185141615626,0.0,-32.289185141615626,0.0,0.0
19,passed_prime_factor,7,,-4,,-0.0,-1.3595446375417104,0.0,-25.8313481132925,0.0,-25.8313481132925,0.0,0.0
19,passed_prime_factor,7,,-3,,-0.0,-1.0196584781562827,0.0,-19.373511084969373,0.0,-19.373511084969373,0.0,0.0
19,passed_prime_factor,7,,-2,,-0.0,-0.6797723187708552,0.0,-12.91567405664625,0.0,-12.91567405664625,0.0,0.0
19,passed_prime_factor,7,,-1,,-0.0,-0.3398861593854276,0.0,-6.457837028323125,0.0,-6.457837028323125,0.0,0.0
19,passed_prime_factor,7,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,passed_prime_factor,7,,1,,0.0,0.3398861593854276,0.0,6.457837028323125,0.0,6.457837028323125,0.0,0.0
19,passed_prime_factor,7,,2,,0.0,0.6797723187708552,0.0,12.91567405664625,0.0,12.91567405664625,0.0,0.0
19,passed_prime_factor,7,,3,,0.0,1.0196584781562827,0.0,19.373511084969373,0.0,19.373511084969373,0.0,0.0
19,passed_prime_factor,7,,4,,0.0,1.3595446375417104,0.0,25.8313481132925,0.0,25.8313481132925,0.0,0.0
19,passed_prime_factor,7,,5,,0.0,1.699430796927138,0.0,32.289185141615626,0.0,32.289185141615626,0.0,0.0
19,passed_prime_factor,11,,-5,,-0.0,-1.3791009444288371,0.0,-26.202917944147906,0.0,-26.202917944147906,0.0,0.0
19,passed_prime_factor,11,,-4,,-0.0,-1.1032807555430697,0.0,-20.962334355318326,0.0,-20.962334355318323,0.0,-3.552713678800501e-15
19,passed_prime_factor,11,,-3,,-0.0,-0.8274605666573023,0.0,-15.721750766488743,0.0,-15.721750766488743,0.0,0.0
19,passed_prime_factor,11,,-2,,-0.0,-0.5516403777715349,0.0,-10.481167177659163,0.0,-10.481167177659161,0.0,-1.7763568394002505e-15
19,passed_prime_factor,11,,-1,,-0.0,-0.2758201888857674,0.0,-5.2405835888295815,0.0,-5.240583588829581,0.0,-8.881784197001252e-16
19,passed_prime_factor,11,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,passed_prime_factor,11,,1,,0.0,0.2758201888857674,0.0,5.2405835888295815,0.0,5.240583588829581,0.0,8.881784197001252e-16
19,passed_prime_factor,11,,2,,0.0,0.5516403777715349,0.0,10.481167177659163,0.0,10.481167177659161,0.0,1.7763568394002505e-15
19,passed_prime_factor,11,,3,,0.0,0.8274605666573023,0.0,15.721750766488743,0.0,15.721750766488743,0.0,0.0
19,passed_prime_factor,11,,4,,0.0,1.1032807555430697,0.0,20.962334355318326,0.0,20.962334355318323,0.0,3.552713678800501e-15
19,passed_prime_factor,11,,5,,0.0,1.3791009444288371,0.0,26.202917944147906,0.0,26.202917944147906,0.0,0.0
19,passed_prime_factor,13,,-5,,-0.0,-1.2892806736077116,0.0,-24.49633279854652,0.0,-24.49633279854652,0.0,0.0
19,passed_prime_factor,13,,-4,,-0.0,-1.0314245388861694,0.0,-19.59706623883722,0.0,-19.597066238837215,0.0,-3.552713678800501e-15
19,passed_prime_factor,13,,-3,,-0.0,-0.7735684041646269,0.0,-14.697799679127911,0.0,-14.697799679127911,0.0,0.0
19,passed_prime_factor,13,,-2,,-0.0,-0.5157122694430847,0.0,-9.79853311941861,0.0,-9.798533119418607,0.0,-1.7763568394002505e-15
19,passed_prime_factor,13,,-1,,-0.0,-0.25785613472154234,0.0,-4.899266559709305,0.0,-4.899266559709304,0.0,-8.881784197001252e-16
19,passed_prime_factor,13,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,passed_prime_factor,13,,1,,0.0,0.25785613472154234,0.0,4.899266559709305,0.0,4.899266559709304,0.0,8.881784197001252e-16
19,passed_prime_factor,13,,2,,0.0,0.5157122694430847,0.0,9.79853311941861,0.0,9.798533119418607,0.0,1.7763568394002505e-15
19,passed_prime_factor,13,,3,,0.0,0.7735684041646269,0.0,14.697799679127911,0.0,14.697799679127911,0.0,0.0
19,passed_prime_factor,13,,4,,0.0,1.0314245388861694,0.0,19.59706623883722,0.0,19.597066238837215,0.0,3.552713678800501e-15
19,passed_prime_factor,13,,5,,0.0,1.2892806736077116,0.0,24.49633279854652,0.0,24.49633279854652,0.0,0.0
19,passed_prime_factor,17,,-5,,-0.0,-1.1672045955505923,0.0,-22.176887315461254,0.0,-22.176887315461254,0.0,0.0
19,passed_prime_factor,17,,-4,,-0.0,-0.9337636764404739,0.0,-17.741509852369003,0.0,-17.741509852369003,0.0,0.0
19,passed_prime_factor,17,,-3,,-0.0,-0.7003227573303554,0.0,-13.306132389276753,0.0,-13.306132389276753,0.0,0.0
19,passed_prime_factor,17,,-2,,-0.0,-0.46688183822023693,0.0,-8.870754926184501,0.0,-8.870754926184501,0.0,0.0
19,passed_prime_factor,17,,-1,,-0.0,-0.23344091911011847,0.0,-4.435377463092251,0.0,-4.435377463092251,0.0,0.0
19,passed_prime_factor,17,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,passed_prime_factor,17,,1,,0.0,0.23344091911011847,0.0,4.435377463092251,0.0,4.435377463092251,0.0,0.0
19,passed_prime_factor,17,,2,,0.0,0.46688183822023693,0.0,8.870754926184501,0.0,8.870754926184501,0.0,0.0
19,passed_prime_factor,17,,3,,0.0,0.7003227573303554,0.0,13.306132389276753,0.0,13.306132389276753,0.0,0.0
19,passed_prime_factor,17,,4,,0.0,0.9337636764404739,0.0,17.741509852369003,0.0,17.741509852369003,0.0,0.0
19,passed_prime_factor,17,,5,,0.0,1.1672045955505923,0.0,22.176887315461254,0.0,22.176887315461254,0.0,0.0
19,artificial_off_line,,,,,0.042105263157894736,1.4878658043931257,0.7999999999999999,28.26945028346939,0.8,28.26945028346939,-1.1102230246251565e-16,0.0
