dataset,replicate,prime_cutoff,zero_index,gamma,in_window,L_at_gamma,slope_at_gamma,curvature_at_gamma,phase_at_gamma,phase_slope_at_gamma,peak_bracketed,nearest_peak_tau,nearest_peak_value,nearest_peak_prominence,nearest_peak_width,nearest_peak_id,nearest_peak_track_id,peak_offset,min_bracketed,nearest_min_tau,nearest_min_value,nearest_min_prominence,nearest_min_width,nearest_min_id,nearest_min_track_id,min_offset,peak_track_switched,min_track_switched,peak_common_cohort,min_common_cohort
shuffled_rates,0,101,10,49.7738324776723,True,1.4899796498764015,2.5746040817810236,269.31952264231563,0.04270710706646168,3.938553833589278,True,49.96545718437698,2.6691415420683113,5.5196966100450275,1.020212770814369,peak_45,215,0.19162470670467968,True,49.76447320082456,1.4778802379854872,0.9616604390881913,0.1441120307995061,min_44,214,-0.009359276847739295,True,True,True,True
shuffled_rates,0,101,11,52.970321477714464,True,2.8698135890026943,0.0244500090602469,-49.605480409157195,0.37277820333988204,-5.931572006720982,True,52.9708148243171,2.869819618301918,5.7689794228661135,0.9281232386452757,peak_48,221,0.0004933466026386668,True,52.23390076436255,-2.8531777020834457,5.5196966100450275,0.8007947312843772,min_47,220,-0.7364207133519116,True,True,True,True
shuffled_rates,0,101,12,56.44624769706339,True,3.939277576062126,0.42818612913468507,-50.252507559766556,-0.020993028543798448,-7.124648476992133,True,56.45470840346792,3.9410931944404917,6.668737680568621,0.7597638176505825,peak_50,225,0.00846070640452723,True,55.47235096685598,-5.765706714924103,9.695674379481304,0.6684169961433963,min_49,224,-0.9738967302074144,True,True,True,True
shuffled_rates,0,101,13,59.34704400260235,True,2.974628164687207,-3.4758895142565382,-59.7931563177911,-0.6733458527229134,-6.21946655689568,False,59.28149541853165,3.08358254669359,5.483495754776289,0.804955864898011,peak_52,229,-0.06554858407070441,True,59.74657215577049,-2.7347121174860947,1.472777613865958,0.1825762745019074,min_52,230,0.3995281531681343,True,True,False,False
shuffled_rates,0,101,14,60.83177852460981,False,3.232793773306993,-2.34973730803166,-52.01385623226198,-0.4293506229005375,-6.097748077271725,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,0,101,15,65.1125440480816,False,2.1001146067631917,-9.698195131864699,-49.17318190268707,-0.9545166998973105,-4.284587749946046,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,0,101,16,67.07981052949417,False,1.1512912491365892,3.5917230706649423,-28.5665716222138,0.28991994655079045,-1.792606661514559,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,0,101,17,69.54640171117398,False,0.5242156527912836,-10.603117825154404,-47.43538522791402,-0.8166736871589365,-0.6238710272043139,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,0,101,18,72.0671576744819,False,3.18183287866354,0.5447203777024663,-42.34622511141809,-0.39248620025611897,-5.531647376804866,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,0,101,19,75.70469069908393,False,3.1529734827566256,2.5494043896380227,-44.291319819566546,0.5945650398942129,-5.675041831974591,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,0,101,20,77.1448400688748,False,2.944387806824146,13.194365460587491,-59.883364150633724,1.871571271798931,-5.9921707147257095,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,5,1,14.134725141734695,True,2.538634552634195,-0.6557353193590946,-2.1829586100278586,-0.3912114105522951,-1.2342034792544183,True,13.821267263583124,2.640206042341392,6.753035899069416,3.229128806565459,peak_5,9,-0.31345787815157067,True,15.646694263466308,-1.7797762220253102,1.2420794959861008,0.4441421128463685,min_5,10,1.5119691217316138,False,False,True,True
shuffled_rates,1,5,2,21.022039638771556,True,2.0098119708878333,0.4405392143387198,-2.309749057115392,0.3749502482439532,-1.1421793179491218,True,21.217359517382953,2.0525327438274927,4.24362449882484,2.651020102044993,peak_8,15,0.19531987861139655,True,19.489594815993122,-2.192879704769332,4.24362449882484,4.716009695392054,min_7,14,-1.5324448227784337,False,False,True,True
shuffled_rates,1,5,3,25.01085758014569,True,1.8230625596148444,0.22557241404483508,-2.29519253177713,-0.056708711675816814,-1.1271670959109192,True,25.110220618474703,1.8342310412146812,4.227876019042879,2.574473749596409,peak_9,17,0.09936303832901316,True,23.399551082247086,-2.3937566256933676,4.227876019042879,1.181426381644942,min_8,16,-1.6113064978986031,False,False,True,True
shuffled_rates,1,5,4,30.424876125859512,True,1.2876864438640814,-1.0881691609727064,-3.8226238085361923,-0.049176929707684724,-0.9503124393373519,True,30.09065595997821,1.4605310895963872,2.305658478984372,1.7619292884012157,peak_10,19,-0.33422016588130177,True,31.2262877404556,-0.8460777637457632,2.305658478984372,0.6676983046558098,min_10,20,0.8014116145960877,False,False,True,True
shuffled_rates,1,5,5,32.93506158773919,True,1.9161529234076646,-0.8183081720704699,-2.235243655334838,-0.5640749808146838,-1.0656027926805067,True,32.5810120554759,2.0629997413761463,5.6274996987767185,2.9376492084890287,peak_11,21,-0.3540495322632893,True,31.2262877404556,-0.8460777637457632,2.305658478984372,0.6676983046558098,min_10,20,-1.7087738472835916,False,False,True,True
shuffled_rates,1,5,6,37.586178158825675,True,1.1488693377499626,0.1315330293389623,-2.4692739369956938,0.14811858509270817,-0.9547877128088147,True,37.63885795412584,1.1523468366271308,3.298927534223741,2.3232529855338906,peak_12,23,0.052679795300164756,True,39.05584964541939,-2.146935173196435,3.298927534223741,1.0259521053609841,min_12,24,1.4696714865937182,False,False,True,True
shuffled_rates,1,5,7,40.9187190121475,True,1.6128092951331519,1.2299196112589965,-1.9698379044131868,0.47496644550022815,-0.8371919520277865,True,41.483411707876826,1.9694192547693914,4.8708987994404085,3.0216971948225457,peak_13,25,0.5646926957293275,True,39.05584964541939,-2.146935173196435,3.298927534223741,1.0259521053609841,min_12,24,-1.8628693667281055,False,False,True,True
shuffled_rates,1,5,8,43.327073280915,True,-0.25637199198004457,2.8709405454848653,-6.753369398862179,0.05682648859932485,-0.11328195527414009,True,43.91647036370869,0.4852726712749132,1.852779481356774,1.4612982911153631,peak_14,27,0.5893970827936883,True,42.957648563212935,-1.3676419372197457,1.852779481356774,0.5657565860351315,min_13,26,-0.3694247177020671,False,False,True,True
shuffled_rates,1,5,9,48.00515088116716,True,1.7963337936916721,1.9245862185920877,-2.7151254834917564,1.158576364117382,-1.1195550600647401,True,48.87259084070584,2.5901627289361877,5.9548996883138265,3.0751625379138203,peak_15,29,0.8674399595386788,True,46.79794713771886,-2.90156795998817,4.8708987994404085,2.5541210245929413,min_14,28,-1.2072037434483036,False,False,True,True
shuffled_rates,1,5,10,49.7738324776723,True,1.6976605269193201,-2.1387120758932445,-3.14995810885515,-0.9555490521286613,-1.0392590857056923,True,48.87259084070584,2.5901627289361877,5.9548996883138265,3.0751625379138203,peak_15,29,-0.9012416369664606,True,50.78613180374976,-2.217969675910632,3.1682829779006214,1.045622319880422,min_15,30,1.0122993260774606,False,False,True,True
shuffled_rates,1,5,11,52.970321477714464,True,0.893906739906389,-0.5276065310371469,-2.453061293920598,-0.38506280743804955,-0.8757326123171962,True,52.75259847858263,0.9511220259668476,3.1682829779006214,2.3949247810906127,peak_16,31,-0.21772299913183701,True,54.64247400115629,-3.364927009206698,5.783378933686874,1.5477541552214735,min_16,32,1.6721525234418237,False,False,True,True
shuffled_rates,1,5,12,56.44624769706339,True,0.6791270796057587,-0.3359966408808649,-1.9021795218598117,0.2248965882081902,-0.6166648508485483,False,56.286075488754385,0.706811802171015,2.146259928730763,2.7336290786726476,peak_17,33,-0.1601722083090067,True,54.64247400115629,-3.364927009206698,5.783378933686874,1.5477541552214735,min_16,32,-1.803773695907104,False,False,False,True
shuffled_rates,1,5,13,59.34704400260235,True,1.5755940200411387,2.2933257568454186,-3.8334979221837813,0.8323358798452078,-0.9936160319405131,False,56.286075488754385,0.706811802171015,2.146259928730763,2.7336290786726476,peak_17,33,-3.0609685138479676,False,58.536646782552886,-1.439717769919234,2.146259928730763,0.6755558276538887,min_17,34,-0.8103972200494667,False,False,False,False
shuffled_rates,1,5,14,60.83177852460981,False,2.063279845988424,-1.3077918851416923,-2.219882798440176,-0.9247107555969769,-1.1640252798156494,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,5,15,65.1125440480816,False,1.2260406405901243,0.22503763546355987,-2.7026921891429776,0.36819358515080386,-1.0072443998800118,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,5,16,67.07981052949417,False,1.0096714794647896,1.7282237319814664,-4.359249528739281,0.5684854008728788,-0.827084615641432,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,5,17,69.54640171117398,False,0.244809543318047,-1.4431240369582679,-4.193695321375458,-0.6535160077663864,-0.542093167387981,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,5,18,72.0671576744819,False,0.25656233803443995,-1.1546619758545078,-0.6686069806411021,-0.46346076159641325,-0.346296645223355,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,5,19,75.70469069908393,False,1.778307588981769,1.7378968970779862,-2.3404787853863667,1.0450128159498975,-1.0414627871504814,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,5,20,77.1448400688748,False,1.989047915139536,-1.6038038824186953,-3.175700261070118,-0.6395944609633002,-1.1113119735805363,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,29,1,14.134725141734695,True,3.8475815095016865,-1.1453441592142026,-11.934353881321728,-0.3707056126989832,-3.372802883176567,True,14.031679945752538,3.9054128789470375,8.378808613047502,1.7030111805728234,peak_9,51,-0.10304519598215656,True,12.957913808900447,-1.7402926828139216,2.964125414748775,2.2509223855614913,min_8,50,-1.176811332834248,True,True,True,True
shuffled_rates,1,29,2,21.022039638771556,True,3.4999941560549255,1.3624666585000351,-13.980094279271192,0.4643747346145739,-3.2909684801004393,True,21.126776781965876,3.5695804086733585,7.55603498876997,1.820459752819345,peak_12,57,0.10473714319432048,True,22.39010449092971,-2.2637078766614516,5.645709008689033,2.6772496545040165,min_12,58,1.3680648521581524,True,True,True,True
shuffled_rates,1,29,3,25.01085758014569,True,3.313396838034534,1.7255508312660095,-20.97404960137871,0.1803298481661252,-3.965834560325083,True,25.092970319503085,3.3842345550600275,5.645709008689033,1.1095581414906974,peak_15,63,0.08211273935739527,True,24.210354327493167,-1.0667655367829092,1.204419993448512,0.5647139195599402,min_14,62,-0.800503252652522,True,True,True,True
shuffled_rates,1,29,4,30.424876125859512,True,2.947445683477711,2.4245519535580966,-19.342278969123278,0.42954183494573756,-3.5091017936588202,True,30.545023291349352,3.0947808363433063,5.117288015239216,1.0777717605435602,peak_19,71,0.12014716548983984,True,31.766501346024903,-2.537198120321832,5.9121585131005645,1.2833939303473154,min_19,72,1.3416252201653904,True,True,True,True
shuffled_rates,1,29,5,32.93506158773919,True,3.3696745754459685,-0.516525098265358,-19.43812751857901,-0.039481403911657845,-3.8131149321104214,True,32.90885900060137,3.3764725056827722,5.9121585131005645,1.2340746790977937,peak_20,73,-0.026202587137824196,True,31.766501346024903,-2.537198120321832,5.9121585131005645,1.2833939303473154,min_19,72,-1.1685602417142888,True,True,True,True
shuffled_rates,1,29,6,37.586178158825675,True,1.683299702174475,1.2025339483138393,-8.915653365214744,-0.0647348389642777,-1.4661697754961396,True,37.72122745105938,1.763311489494051,5.769793371294836,2.64007616970237,peak_23,79,0.13504929223370254,True,37.31551052124631,1.3014273034641508,0.2886329800900018,0.26636229979199927,min_22,78,-0.27066763757936485,True,True,True,True
shuffled_rates,1,29,7,40.9187190121475,True,2.311352125177138,-3.495353321657465,-0.8502405638760835,-0.5014980451301009,-1.359831778147338,True,40.62472979287999,2.8946377918580355,7.361974459820586,2.208346138222928,peak_24,81,-0.29398921926750887,True,42.03605044192341,-1.615742666348429,4.002305879359676,1.5475580745371462,min_24,82,1.1173314297759092,True,True,True,True
shuffled_rates,1,29,8,43.327073280915,True,1.8669709138504222,5.201688989922451,-26.520296142521815,0.6725985172227847,-3.2149578527149725,True,43.531184311130346,2.3876970396407082,4.002305879359676,0.8773833189081779,peak_26,85,0.20411103021534416,True,42.871198264956746,-1.3267457800794409,0.6437635264763067,0.2530951233821088,min_25,84,-0.45587501595825586,True,True,True,True
shuffled_rates,1,29,9,48.00515088116716,True,1.9191485296846151,-5.00169432703753,-14.580141270560148,-0.3779293213862788,-2.3855092966297695,True,47.71760680723507,2.674005234685057,3.837094554842981,0.9140341951686697,peak_28,89,-0.28754407393208936,True,48.53514860021583,-1.163651480000555,3.837094554842981,0.838692017334015,min_28,90,0.5299977190486658,True,True,True,True
shuffled_rates,1,29,10,49.7738324776723,True,2.8711670365131394,-2.21622319165132,-14.154053945040426,-0.6334881324069056,-3.001680872945399,True,49.625683966940386,3.0379622980092975,5.740751290423491,1.3858205027152508,peak_29,91,-0.14814851073191448,True,50.81851558198188,-1.7355882924008381,0.1504568501545882,0.19049939768680815,min_29,92,1.044683104309577,True,True,True,True
shuffled_rates,1,29,11,52.970321477714464,True,2.5880287292505537,-1.0818158806267475,-11.893568107581215,-0.1807766370239851,-2.7661486773257393,True,52.889405262486534,2.6333223657669524,4.509539278062509,1.3170982984851707,peak_31,95,-0.08091621522792991,True,51.52332564553293,-1.876930880348098,4.509539278062509,2.0860688777211274,min_30,94,-1.4469958321815355,True,True,True,True
shuffled_rates,1,29,12,56.44624769706339,True,1.9342650283377563,5.81644904593339,-5.475895151629512,1.1154382782274896,-1.6791508757324989,True,56.84363190744894,3.265865369605392,6.73465282619653,1.3710867315926771,peak_33,99,0.39738421038554606,True,55.90613131673507,-0.574148276930066,0.1286439810797485,0.17865715612108943,min_32,98,-0.5401163803283211,True,True,True,True
shuffled_rates,1,29,13,59.34704400260235,True,2.1039984732009156,-2.4412858562525694,-20.76681661041597,0.2258473535832621,-2.664990733030478,False,59.23617584784658,2.241335170961403,1.6627151489297596,0.5600331155393815,peak_34,101,-0.11086815475577083,True,59.76186702556046,0.5783935525873247,0.6410888152518298,0.29158964604331233,min_34,102,0.41482302295811024,True,True,False,False
shuffled_rates,1,29,14,60.83177852460981,False,2.6705846984512056,-4.669172065639551,-20.69393978623673,-1.3977127446379765,-3.3616087275563644,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,29,15,65.1125440480816,False,1.471791342833533,-2.0129096073528236,-13.673516187175299,0.06677831306569032,-1.879777320790458,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,29,16,67.07981052949417,False,1.2351948395361507,-0.33007707277208653,1.56920805477411,0.3230394789768879,-1.0796446365937642,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,29,17,69.54640171117398,False,2.9441714550051996,-0.1359110187387532,-23.185017516416604,-0.40100949065151864,-4.0564305905552756,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,29,18,72.0671576744819,False,2.880436151125262,-1.530587946442342,-9.666383019779303,-0.1158580573134914,-2.986453022243597,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,29,19,75.70469069908393,False,1.986123111512356,-1.5743748494029566,-5.922288580357379,0.31817581137361733,-1.4778088736806347,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,29,20,77.1448400688748,False,2.1033163438819678,-3.439607553031309,-18.785081833956706,-0.9481361602525041,-2.673573662915219,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,101,1,14.134725141734695,True,3.0267447360952033,-1.9197285814465572,-52.08677292192933,-0.11839864126362538,-5.041922374001083,True,14.094907141590008,3.0639508138850164,6.837772685540822,2.020738235761194,peak_11,123,-0.039818000144686394,True,14.391330861824729,1.0183197260692856,0.6264401981628176,0.11635246901970277,min_11,124,0.25660572009003424,True,True,True,True
shuffled_rates,1,101,2,21.022039638771556,True,1.5482027482809257,4.772075065725382,-3.215131370798512,0.4463799637527527,-2.070954230090922,True,21.1907143952238,2.051242385720365,3.753956296708597,0.7899758490164822,peak_19,139,0.16867475645224417,True,21.601102003324996,-1.7047676544605759,3.753956296708597,0.6180016773518674,min_19,140,0.5790623645534403,True,True,True,True
shuffled_rates,1,101,3,25.01085758014569,True,2.6375785889783963,1.5508595710578161,-4.348148336401311,0.2145636915689937,-3.081327571581982,True,25.210299868896378,2.850616783597126,5.977709919104708,1.0537738947697062,peak_23,147,0.1994422887506886,True,24.445363299715996,-2.331959300374055,4.656314432820196,0.3761658924421545,min_22,146,-0.565494280429693,True,True,True,True
shuffled_rates,1,101,4,30.424876125859512,True,2.9925657235571803,8.690936568229242,-68.65049433402628,1.0725976044732626,-5.9225799425913195,True,30.57630116170883,3.609344012472757,7.305597658707779,0.872323975021377,peak_28,157,0.15142503584931788,True,30.153590421950156,-0.6422370991673145,1.1059751127443196,0.5004472844260954,min_27,156,-0.27128570390935636,True,True,True,True
shuffled_rates,1,101,5,32.93506158773919,True,0.6775559516436357,-5.9913754375545505,-62.578060291694946,-0.4172801741111464,-1.1844788854116284,True,32.823975457395235,0.9842567223670632,0.1277581196711166,0.12252644338026585,peak_30,161,-0.11108613034395631,True,33.06571919871907,-0.241862546692856,1.8065121683344183,0.2220465006362656,min_30,162,0.13065761097988116,True,True,True,True
shuffled_rates,1,101,6,37.586178158825675,True,3.6175952584427895,6.789534920234067,-80.73553087585475,0.6543719612216955,-7.318548416187331,True,37.676612937126656,3.9174163605052605,7.68057350316626,0.9557499066207947,peak_37,175,0.09043477830098112,True,37.35783779219382,0.9937387837287538,0.15322930571551685,0.06497613984964119,min_36,174,-0.22834036663185486,True,True,True,True
shuffled_rates,1,101,7,40.9187190121475,True,2.2260470218672217,-0.2387729358087463,11.014721733002403,-0.26541768462655035,-1.5063287782027746,True,40.63988780616733,2.828222934328803,5.002431681713273,1.1294262883021111,peak_41,183,-0.2788312059801683,True,40.23114433937151,-1.1142366559351355,1.9753070952433784,0.9923630749797713,min_40,182,-0.6875746727759875,True,True,True,True
shuffled_rates,1,101,8,43.327073280915,True,1.4481324908165334,0.25371967622142766,-59.888231605270946,-0.1917552851346387,-3.003191111460577,True,43.33136995090871,1.4486749795088745,0.8714225537154354,0.27309066066325616,peak_43,187,0.004296669993706814,True,43.14461640813819,0.5722604257242934,0.8714225537154354,0.13729219733550055,min_42,186,-0.182456872776811,True,True,True,True
shuffled_rates,1,101,9,48.00515088116716,True,3.806532671790145,3.3198637040473225,-52.860400536775266,0.8162314245391207,-6.813897935632724,True,48.06969086895936,3.9125144435225727,7.224655266403639,0.8828657325941185,peak_47,195,0.06453998779220171,True,47.43250464850553,-3.3095118161382167,4.487702738601355,0.7412137352136415,min_46,194,-0.5726462326616328,True,True,True,True
shuffled_rates,1,101,10,49.7738324776723,True,1.9148309476899412,-4.66074324938841,6.663779393526397,-0.74845071197728,-2.308732778881862,True,49.541338773251546,2.715596742686937,6.421102680450378,0.9700775699212955,peak_48,197,-0.23249370442075445,True,50.3409403556167,-3.7637140471027335,7.68057350316626,0.5999244406929302,min_48,198,0.5671078779444017,True,True,True,True
shuffled_rates,1,101,11,52.970321477714464,True,0.7764485078330619,-8.993152787451626,-43.23755877929405,-0.49996793792201966,-2.346846555863748,True,52.80653753348907,1.5314422041301676,3.8835853167196484,0.620875141663928,peak_50,201,-0.16378394422539344,True,53.19385959024037,-1.3411277726071829,2.8076341091181813,0.278154924728251,min_50,202,0.22353811252590816,True,True,True,True
shuffled_rates,1,101,12,56.44624769706339,True,4.44216064268202,2.698809627952352,-63.07052828436864,0.581829832444967,-8.158141855271218,True,56.49056155948398,4.50123856219148,9.21188632165136,0.8821189554252579,peak_53,207,0.04431386242058721,True,55.74901679902045,-2.3549374803446095,3.8835853167196484,0.922656338064071,min_52,206,-0.6972308980429389,True,True,True,True
shuffled_rates,1,101,13,59.34704400260235,True,3.792021499472459,4.487660143775835,-56.94426895918855,0.4652486190964269,-6.885852584586647,True,59.42305932153318,3.9640921263165025,5.700980618860078,0.6604414770464154,peak_56,213,0.07601531893082836,False,58.93416803798789,-1.178216428428145,3.0397278399916443,0.7193134074736645,min_55,212,-0.4128759646144644,True,True,False,False
shuffled_rates,1,101,14,60.83177852460981,False,2.8159469633463345,1.4682337206983889,-43.40171939505273,0.3906395154185963,-5.67236174074871,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,101,15,65.1125440480816,False,1.7908004479236652,-2.451598127119115,-51.31055347692689,-0.017632684922975345,-4.587771926908598,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,101,16,67.07981052949417,False,3.1762243247286563,-0.9742719046671894,-36.55215102580242,-0.3777870757727287,-5.033861413519527,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,101,17,69.54640171117398,False,1.1227712524921956,4.793089766726933,13.461765038949471,0.27185652768743135,-0.07570614213667343,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,101,18,72.0671576744819,False,0.4371040965597589,6.624660029797578,-37.039116603320494,0.7190500729586445,-0.43529780959353065,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,101,19,75.70469069908393,False,3.197913450049326,-4.110260349153198,-54.96571620089843,-0.510224741186933,-6.4610320726871935,False,,,,,,,,False,,,,,,,,False,False,False,False
shuffled_rates,1,101,20,77.1448400688748,False,3.8195476261324357,4.034853331083433,-50.84065594459585,0.33432128214130796,-6.588388442499118,False,,,,,,,,False,,,,,,,,False,False,False,False
raised_cosine,0,5,1,14.134725141734695,True,0.9902198869791929,-0.051256364089674475,-0.3522818777378742,-0.07813065030767427,-0.32512303734467046,True,13.98930915448446,0.9939481550549492,2.7149649279347474,6.194644033504549,peak_3,5,-0.1454159872502352,True,18.020335550737816,-1.721032306211912,2.7149649279347474,2.59057432641599,min_3,6,3.885610409003121,False,False,True,True
raised_cosine,0,5,2,21.022039638771556,True,0.6971374568056204,0.06663282620013605,-0.4533104567870325,0.1663327062834867,-0.29420060877760457,True,21.167867873136792,0.7020103758174954,2.2311033644307265,7.235028938772493,peak_4,7,0.1458282343652364,True,22.889745243490704,0.10123704190879346,0.48305352176171445,1.1088416586481709,min_4,8,1.8677056047191485,False,False,True,True
raised_cosine,0,5,3,25.01085758014569,True,0.4918440497728651,-0.30496968082895176,-0.5127233912817746,-0.31631557853956027,-0.2775614539418496,True,24.403327682892005,0.5844139414466929,0.48305352176171445,1.9167053650824482,peak_5,9,-0.6075298972536842,True,22.889745243490704,0.10123704190879346,0.48305352176171445,1.1088416586481709,min_4,8,-2.121112336654985,False,False,True,True
raised_cosine,0,5,4,30.424876125859512,True,0.7741525464810394,0.42945710753455024,-0.4337175378350996,0.37831602977818396,-0.29951088159103084,True,31.57503054141247,1.0118427558656806,3.068885232539367,5.517374189011598,peak_6,11,1.150154415552958,True,27.265148314245156,-1.5291676828985945,2.2311033644307265,2.674991624091995,min_5,10,-3.1597278116143563,False,False,True,True
raised_cosine,0,5,5,32.93506158773919,True,0.6682047751412877,-0.5393741355053553,-0.5024965971311589,-0.40973890556581016,-0.2706614068489943,True,31.57503054141247,1.0118427558656806,3.068885232539367,5.517374189011598,peak_6,11,-1.3600310463267213,True,36.22026716526082,-1.380125434165718,2.200762604349893,3.186515924100986,min_6,12,3.28520557752163,False,False,True,True
raised_cosine,0,5,6,37.586178158825675,True,0.009649505402048952,0.7128594738406829,-0.7447428716217207,0.4520151197959621,-0.18696077526301347,True,38.73680701383866,0.40304809563183086,0.34492804123661486,1.5245446870346906,peak_7,13,1.1506288550129824,True,36.22026716526082,-1.380125434165718,2.200762604349893,3.186515924100986,min_6,12,-1.365910993564853,False,False,True,True
raised_cosine,0,5,7,40.9187190121475,True,0.5666041948198659,0.5111702434028721,-0.5696529909264891,0.18865929760005806,-0.19211528555170854,True,41.97512461667818,0.8206422749817505,2.200762604349893,6.917361068430128,peak_8,15,1.0564056045306813,True,39.987375881443796,0.05805036304681843,0.34492804123661486,0.8990340763144877,min_7,14,-0.9313431307037021,False,False,True,True
raised_cosine,0,5,8,43.327073280915,True,0.4359471631889967,-0.5946117756869524,-0.5322222577157141,-0.5013526608817226,-0.2713286899157792,True,41.97512461667818,0.8206422749817505,2.200762604349893,6.917361068430128,peak_8,15,-1.3519486642368221,True,45.44549644484043,-2.057124978863137,3.0169881467624555,2.178702158118167,min_8,16,2.118423163925428,False,False,True,True
raised_cosine,0,5,9,48.00515088116716,True,0.6992421984477619,0.4447204011928876,-0.4375989973420217,0.41978873981195564,-0.30048493696563927,True,49.15931981497413,0.9484107419938123,2.24099000989741,6.2706623004180075,peak_9,17,1.1541689338069716,True,45.44549644484043,-2.057124978863137,3.0169881467624555,2.178702158118167,min_8,16,-2.5596544363267313,False,False,True,True
raised_cosine,0,5,10,49.7738324776723,True,0.8766936346155012,-0.23853605147743895,-0.41920628784282016,-0.13713845184264564,-0.30189922359487026,True,49.15931981497413,0.9484107419938123,2.24099000989741,6.2706623004180075,peak_9,17,-0.6145126626981678,True,51.58939246276169,-0.12017982261666255,0.14536386556089997,0.5981812717930824,min_9,18,1.8155599850893864,False,False,True,True
raised_cosine,0,5,11,52.970321477714464,True,-0.09804342521157298,-0.43801570616563446,-0.8053692688424094,-0.32913978651211706,-0.16897910196387372,True,52.40074169283811,0.02527633579452418,0.14536386556089997,0.9006562722133731,peak_10,19,-0.5695797848763533,True,51.58939246276169,-0.12017982261666255,0.14536386556089997,0.5981812717930824,min_9,18,-1.3809290149527769,False,False,True,True
raised_cosine,0,5,12,56.44624769706339,True,-0.03972018699735416,-0.09791700069659448,-0.7132411253548887,0.2230042337480498,-0.09698922351928507,False,56.31428865477331,-0.03318893598957229,0.121760612146828,0.8179686964528629,peak_11,21,-0.13195904229008448,True,57.06321795242871,-0.15497216235053912,0.121760612146828,0.5558878424817977,min_11,22,0.6169702553653167,False,False,False,True
raised_cosine,0,5,13,59.34704400260235,True,0.9520579119919972,0.07640463426219284,-0.3734363985882584,0.016129431727509344,-0.3182604802312785,False,56.31428865477331,-0.03318893598957229,0.121760612146828,0.8179686964528629,peak_11,21,-3.0327553478290454,False,57.06321795242871,-0.15497216235053912,0.121760612146828,0.5558878424817977,min_11,22,-2.2838260501736443,False,False,False,False
raised_cosine,0,5,14,60.83177852460981,False,0.6552790615092456,-0.49592384642646026,-0.4562735661063537,-0.4524218742454216,-0.29457062593160316,False,,,,,,,,False,,,,,,,,False,False,False,False
raised_cosine,0,5,15,65.1125440480816,False,0.21957403468465075,0.7666746708592951,-0.6333878005161391,0.5723511927977073,-0.2361577279769176,False,,,,,,,,False,,,,,,,,False,False,False,False
raised_cosine,0,5,16,67.07981052949417,False,0.7734072950860647,-0.14984086667121121,-0.45732092051462797,0.00018480796546746503,-0.28859632515168954,False,,,,,,,,False,,,,,,,,False,False,False,False
raised_cosine,0,5,17,69.54640171117398,False,0.38965217532223906,0.25570052691562273,-0.6162206441105149,-0.07452440331308804,-0.18739992104616396,False,,,,,,,,False,,,,,,,,False,False,False,False
raised_cosine,0,5,18,72.0671576744819,False,-0.9413206466614052,-1.3931576843937308,0.03767039952833001,-0.46299386883134636,0.37476196662481687,False,,,,,,,,False,,,,,,,,False,False,False,False
raised_cosine,0,5,19,75.70469069908393,False,0.6310787379893626,0.5726228208552033,-0.5151064375678145,0.4365375639690875,-0.2660544409046753,False,,,,,,,,False,,,,,,,,False,False,False,False
raised_cosine,0,5,20,77.1448400688748,False,1.0138894876334539,-0.0019948956394239704,-0.34646791113904735,-0.008854281388042133,-0.3267457975541893,False,,,,,,,,False,,,,,,,,False,False,False,False
