dataset,replicate,prime_cutoff,kind,tau,phase_slope
raised_cosine,0,5,rotation_max_grid,54.38,0.9559987390646375
raised_cosine,0,5,rotation_max_grid,55.96,-0.16575264511774357
raised_cosine,0,5,rotation_max_grid,57.18,0.3478571755204028
raised_cosine,0,5,rotation_max_grid,59.76,-0.3222391421485157
raised_cosine,0,29,stationary_phase,0.6692945705672599,0.0
raised_cosine,0,29,stationary_phase,2.3120289417205897,0.0
raised_cosine,0,29,stationary_phase,2.7187556654298195,0.0
raised_cosine,0,29,stationary_phase,5.219013395352969,0.0
raised_cosine,0,29,stationary_phase,5.954424138464292,0.0
raised_cosine,0,29,stationary_phase,6.125563257389067,0.0
raised_cosine,0,29,stationary_phase,6.6741015171561155,0.0
raised_cosine,0,29,stationary_phase,7.392600233838825,0.0
raised_cosine,0,29,stationary_phase,8.157064581657897,0.0
raised_cosine,0,29,stationary_phase,8.761837480835007,0.0
raised_cosine,0,29,stationary_phase,10.098042598587622,0.0
raised_cosine,0,29,stationary_phase,11.015868870691236,0.0
raised_cosine,0,29,stationary_phase,12.283820615860135,0.0
raised_cosine,0,29,stationary_phase,12.517925474199206,0.0
raised_cosine,0,29,stationary_phase,13.25389443236659,0.0
raised_cosine,0,29,stationary_phase,15.273029952147844,0.0
raised_cosine,0,29,stationary_phase,16.354314103161418,0.0
raised_cosine,0,29,stationary_phase,16.787278800386158,0.0
raised_cosine,0,29,stationary_phase,18.566111336145955,0.0
raised_cosine,0,29,stationary_phase,18.952440707921873,0.0
raised_cosine,0,29,stationary_phase,19.95900583345731,0.0
raised_cosine,0,29,stationary_phase,22.08057570705117,0.0
raised_cosine,0,29,stationary_phase,23.846143457641514,0.0
raised_cosine,0,29,stationary_phase,25.802289211313116,0.0
raised_cosine,0,29,stationary_phase,27.772796899744804,0.0
raised_cosine,0,29,stationary_phase,28.241120934603718,0.0
raised_cosine,0,29,stationary_phase,29.459823646196888,0.0
raised_cosine,0,29,stationary_phase,31.047935535784422,0.0
raised_cosine,0,29,stationary_phase,32.23363457538988,0.0
raised_cosine,0,29,stationary_phase,33.82738935318963,0.0
raised_cosine,0,29,stationary_phase,36.85952740897134,0.0
raised_cosine,0,29,stationary_phase,38.495770285955096,0.0
raised_cosine,0,29,stationary_phase,40.17228099775875,0.0
raised_cosine,0,29,stationary_phase,41.581134553625446,0.0
raised_cosine,0,29,stationary_phase,42.415557029812774,0.0
raised_cosine,0,29,stationary_phase,44.173876290196006,0.0
raised_cosine,0,29,stationary_phase,47.25286201995238,0.0
raised_cosine,0,29,stationary_phase,50.63278260893266,0.0
raised_cosine,0,29,stationary_phase,52.05442113422424,0.0
raised_cosine,0,29,stationary_phase,53.900936804788394,0.0
raised_cosine,0,29,stationary_phase,55.46807224985269,0.0
raised_cosine,0,29,stationary_phase,57.09907480504316,0.0
raised_cosine,0,29,stationary_phase,58.80052324626923,0.0
raised_cosine,0,29,rotation_max_grid,1.4000000000000001,-2.203797265078148
raised_cosine,0,29,rotation_max_grid,2.5,0.21510759874212046
raised_cosine,0,29,rotation_max_grid,3.04,-0.3198892070127181
raised_cosine,0,29,rotation_max_grid,3.52,-0.46000075877072655
raised_cosine,0,29,rotation_max_grid,4.6000000000000005,-0.4410255035748105
raised_cosine,0,29,rotation_max_grid,5.68,0.15856698623061075
raised_cosine,0,29,rotation_max_grid,6.04,-0.029169685872131618
raised_cosine,0,29,rotation_max_grid,6.44,0.31934836757093377
raised_cosine,0,29,rotation_max_grid,7.0200000000000005,-0.5707436129628463
raised_cosine,0,29,rotation_max_grid,7.8,0.8428908102761595
raised_cosine,0,29,rotation_max_grid,8.44,-0.4201264486424204
raised_cosine,0,29,rotation_max_grid,9.1,0.462456190270405
raised_cosine,0,29,rotation_max_grid,9.700000000000001,0.6734779413226223
raised_cosine,0,29,rotation_max_grid,10.3,-0.147898864740875
raised_cosine,0,29,rotation_max_grid,10.8,-0.17922721430227095
raised_cosine,0,29,rotation_max_grid,11.56,1.0565300346723692
raised_cosine,0,29,rotation_max_grid,12.42,-0.04986665044616519
raised_cosine,0,29,rotation_max_grid,12.96,0.7291140893925476
raised_cosine,0,29,rotation_max_grid,14.06,-2.1454750726990217
raised_cosine,0,29,rotation_max_grid,15.72,1.47775793245371
raised_cosine,0,29,rotation_max_grid,16.580000000000002,-0.3331482238523746
raised_cosine,0,29,rotation_max_grid,17.18,1.0704452478542648
raised_cosine,0,29,rotation_max_grid,18.14,0.9557878536094704
raised_cosine,0,29,rotation_max_grid,18.76,-0.281705955414365
raised_cosine,0,29,rotation_max_grid,19.48,1.9061602395860322
raised_cosine,0,29,rotation_max_grid,20.56,-1.6378768005185511
raised_cosine,0,29,rotation_max_grid,21.42,-1.396634274708565
raised_cosine,0,29,rotation_max_grid,22.84,1.338491756638441
raised_cosine,0,29,rotation_max_grid,23.38,1.3905165300130335
raised_cosine,0,29,rotation_max_grid,25.060000000000002,-1.8596173511920648
raised_cosine,0,29,rotation_max_grid,26.14,0.345648131549616
raised_cosine,0,29,rotation_max_grid,27.2,1.8788706576277703
raised_cosine,0,29,rotation_max_grid,28.02,-0.32928491403718024
raised_cosine,0,29,rotation_max_grid,28.84,2.035435082196482
raised_cosine,0,29,rotation_max_grid,30.36,-1.9648597460590609
raised_cosine,0,29,rotation_max_grid,31.400000000000002,0.8300526925935316
raised_cosine,0,29,rotation_max_grid,32.96,-1.787046379815398
raised_cosine,0,29,rotation_max_grid,34.26,1.7910063685105222
raised_cosine,0,29,rotation_max_grid,35.4,1.2140828521554792
raised_cosine,0,29,rotation_max_grid,36.32,1.1498565255474231
raised_cosine,0,29,rotation_max_grid,37.5,-1.6782397167582168
raised_cosine,0,29,rotation_max_grid,39.1,2.051371074762961
raised_cosine,0,29,rotation_max_grid,40.94,-1.8453440689299392
raised_cosine,0,29,rotation_max_grid,41.96,1.310252590547221
raised_cosine,0,29,rotation_max_grid,43.52,-1.598833171277216
raised_cosine,0,29,rotation_max_grid,45.300000000000004,1.9609640627870664
raised_cosine,0,29,rotation_max_grid,46.78,1.425759972819424
raised_cosine,0,29,rotation_max_grid,47.82,-1.609575194080173
raised_cosine,0,29,rotation_max_grid,49.52,-1.1437525106829487
raised_cosine,0,29,rotation_max_grid,50.120000000000005,-1.1890919705191354
raised_cosine,0,29,rotation_max_grid,51.46,2.314008225548216
raised_cosine,0,29,rotation_max_grid,52.88,-1.4409681713410987
raised_cosine,0,29,rotation_max_grid,54.74,2.497845718013861
raised_cosine,0,29,rotation_max_grid,56.04,-1.2504546716933596
raised_cosine,0,29,rotation_max_grid,56.56,-1.1988945218410287
raised_cosine,0,29,rotation_max_grid,57.7,1.271167045555538
raised_cosine,0,29,rotation_max_grid,59.4,-1.6075657773774863
raised_cosine,0,101,stationary_phase,0.5014704251757636,0.0
raised_cosine,0,101,stationary_phase,1.5484263414225452,0.0
raised_cosine,0,101,stationary_phase,2.2174132791912213,0.0
raised_cosine,0,101,stationary_phase,3.1357540664709815,0.0
raised_cosine,0,101,stationary_phase,3.69460979842585,0.0
raised_cosine,0,101,stationary_phase,4.789588897810057,0.0
raised_cosine,0,101,stationary_phase,5.307120945232403,0.0
raised_cosine,0,101,stationary_phase,6.164530251079852,0.0
raised_cosine,0,101,stationary_phase,6.764751800953615,0.0
raised_cosine,0,101,stationary_phase,7.326127965896566,0.0
raised_cosine,0,101,stationary_phase,8.093765604937097,0.0
raised_cosine,0,101,stationary_phase,8.603224979998277,0.0
raised_cosine,0,101,stationary_phase,9.392999718397487,0.0
raised_cosine,0,101,stationary_phase,9.5747165605837,0.0
raised_cosine,0,101,stationary_phase,12.16734983510218,0.0
raised_cosine,0,101,stationary_phase,12.613087664823933,0.0
raised_cosine,0,101,stationary_phase,13.36870645029969,0.0
raised_cosine,0,101,stationary_phase,14.811796616104246,0.0
raised_cosine,0,101,stationary_phase,16.194107151468135,0.0
raised_cosine,0,101,stationary_phase,16.593184840248433,0.0
raised_cosine,0,101,stationary_phase,17.442888627196417,0.0
raised_cosine,0,101,stationary_phase,17.809208323715993,0.0
raised_cosine,0,101,stationary_phase,18.669795897886413,0.0
raised_cosine,0,101,stationary_phase,19.09106019654786,0.0
raised_cosine,0,101,stationary_phase,20.231547697464435,0.0
raised_cosine,0,101,stationary_phase,21.80062888652108,0.0
raised_cosine,0,101,stationary_phase,22.88000436688316,0.0
raised_cosine,0,101,stationary_phase,23.166529423785846,0.0
raised_cosine,0,101,stationary_phase,24.429141536085357,0.0
raised_cosine,0,101,stationary_phase,25.677958996325,0.0
raised_cosine,0,101,stationary_phase,28.17335239259381,0.0
raised_cosine,0,101,stationary_phase,28.361251675739084,0.0
raised_cosine,0,101,stationary_phase,29.680188833815652,0.0
raised_cosine,0,101,stationary_phase,31.061480635410195,0.0
raised_cosine,0,101,stationary_phase,32.25717708414672,0.0
raised_cosine,0,101,stationary_phase,33.716521076160234,0.0
raised_cosine,0,101,stationary_phase,36.90688105588332,0.0
raised_cosine,0,101,stationary_phase,38.20573498767703,0.0
raised_cosine,0,101,stationary_phase,40.342377982672836,0.0
raised_cosine,0,101,stationary_phase,41.59178922457423,0.0
raised_cosine,0,101,stationary_phase,42.5667541440786,0.0
raised_cosine,0,101,stationary_phase,43.921532490946205,0.0
raised_cosine,0,101,stationary_phase,47.36130388482727,0.0
raised_cosine,0,101,stationary_phase,48.5061805431915,0.0
raised_cosine,0,101,stationary_phase,49.21952576157941,0.0
raised_cosine,0,101,stationary_phase,50.396599641770734,0.0
raised_cosine,0,101,stationary_phase,52.43213943522132,0.0
raised_cosine,0,101,stationary_phase,53.634684798758535,0.0
raised_cosine,0,101,stationary_phase,55.78643010502896,0.0
raised_cosine,0,101,stationary_phase,57.135561170858864,0.0
raised_cosine,0,101,stationary_phase,58.76350015545071,0.0
raised_cosine,0,101,stationary_phase,59.83224536587827,0.0
raised_cosine,0,101,rotation_max_grid,0.98,-5.690233546147295
raised_cosine,0,101,rotation_max_grid,1.82,1.6746106479791436
raised_cosine,0,101,rotation_max_grid,2.7,-1.7490544287516798
raised_cosine,0,101,rotation_max_grid,3.36,0.5604127617403037
raised_cosine,0,101,rotation_max_grid,4.14,-0.635623603900859
raised_cosine,0,101,rotation_max_grid,5.04,0.30401261157766096
raised_cosine,0,101,rotation_max_grid,5.84,-0.361541875165642
raised_cosine,0,101,rotation_max_grid,6.5,0.7001488564753491
raised_cosine,0,101,rotation_max_grid,7.04,-0.7388545486909783
raised_cosine,0,101,rotation_max_grid,7.76,0.654406635162467
raised_cosine,0,101,rotation_max_grid,8.3,-0.3304221835874262
raised_cosine,0,101,rotation_max_grid,9.040000000000001,0.5044872430835329
raised_cosine,0,101,rotation_max_grid,9.48,-0.060396132983299426
raised_cosine,0,101,rotation_max_grid,9.92,0.45880575844613636
raised_cosine,0,101,rotation_max_grid,11.700000000000001,0.6085944259937229
raised_cosine,0,101,rotation_max_grid,12.42,-0.48345272397695566
raised_cosine,0,101,rotation_max_grid,13.0,1.7889937470163506
raised_cosine,0,101,rotation_max_grid,14.18,-3.263323835333714
raised_cosine,0,101,rotation_max_grid,15.02,0.34063086876362303
raised_cosine,0,101,rotation_max_grid,15.64,1.2599596634277563
raised_cosine,0,101,rotation_max_grid,16.42,-0.2577476655967287
raised_cosine,0,101,rotation_max_grid,17.04,1.3943157560026518
raised_cosine,0,101,rotation_max_grid,17.62,-0.35987095923561935
raised_cosine,0,101,rotation_max_grid,18.26,1.5102701548008053
raised_cosine,0,101,rotation_max_grid,18.88,-0.5518231383365184
raised_cosine,0,101,rotation_max_grid,19.56,1.3917038626760563
raised_cosine,0,101,rotation_max_grid,21.1,-2.5276515980584824
raised_cosine,0,101,rotation_max_grid,22.14,1.9109148131644378
raised_cosine,0,101,rotation_max_grid,23.04,-0.19625920476780032
raised_cosine,0,101,rotation_max_grid,23.580000000000002,1.6352856801188114
raised_cosine,0,101,rotation_max_grid,24.22,0.4307815990859834
raised_cosine,0,101,rotation_max_grid,25.0,-3.438677338249093
raised_cosine,0,101,rotation_max_grid,26.080000000000002,1.8847999634482318
raised_cosine,0,101,rotation_max_grid,27.38,1.009957136967138
raised_cosine,0,101,rotation_max_grid,27.72,1.0986972834738162
raised_cosine,0,101,rotation_max_grid,28.26,-0.10249501329019023
raised_cosine,0,101,rotation_max_grid,28.92,1.5111269593707464
raised_cosine,0,101,rotation_max_grid,30.5,-3.268626972573513
raised_cosine,0,101,rotation_max_grid,31.82,1.7998340399136676
raised_cosine,0,101,rotation_max_grid,32.76,-2.8236967096901053
raised_cosine,0,101,rotation_max_grid,34.160000000000004,2.2761654107959357
raised_cosine,0,101,rotation_max_grid,35.42,1.4848305921571856
raised_cosine,0,101,rotation_max_grid,36.54,2.013822563223563
raised_cosine,0,101,rotation_max_grid,37.6,-2.7335020541561605
raised_cosine,0,101,rotation_max_grid,39.08,1.6659817286235403
raised_cosine,0,101,rotation_max_grid,40.02,1.6841220559204746
raised_cosine,0,101,rotation_max_grid,40.980000000000004,-2.9371493052075555
raised_cosine,0,101,rotation_max_grid,42.0,2.814156520674525
raised_cosine,0,101,rotation_max_grid,43.4,-2.850343039231292
raised_cosine,0,101,rotation_max_grid,44.26,1.5682848757430594
raised_cosine,0,101,rotation_max_grid,45.68,1.3833792044800193
raised_cosine,0,101,rotation_max_grid,46.84,2.248277657186195
raised_cosine,0,101,rotation_max_grid,47.94,-3.1481149387849046
raised_cosine,0,101,rotation_max_grid,48.9,1.6608452810054855
raised_cosine,0,101,rotation_max_grid,49.72,-2.8486824479994595
raised_cosine,0,101,rotation_max_grid,51.32,1.5463861642053207
raised_cosine,0,101,rotation_max_grid,52.160000000000004,1.3384158970713207
raised_cosine,0,101,rotation_max_grid,52.88,-3.007288750725661
raised_cosine,0,101,rotation_max_grid,54.04,2.030436666556132
raised_cosine,0,101,rotation_max_grid,55.34,1.6640472576664398
raised_cosine,0,101,rotation_max_grid,56.46,-2.4579808603668627
raised_cosine,0,101,rotation_max_grid,57.64,2.099321866729537
raised_cosine,0,101,rotation_max_grid,58.44,1.2898686668029016
raised_cosine,0,101,rotation_max_grid,59.300000000000004,-2.820713238348974
